Internship Id,Role,Company Name,Location,Duration,Stipend,Intern Type,Skills,Perks,Hiring Since,Opportunity Date,Opening,Hired Candidate,Number of Applications,Website Link
2453109,Business Development (Sales) Internship,Radar Soft Technologies,"('Ahmedabad, Delhi, Pune, Surat, Bangalore, Hyderabad, Mumbai, Noida, Gurgaon', 'Hyderabad', 'Bangalore', 'Gurgaon')",3 Months,"₹ 7,000 /month","['Internship with job offer', 'Internship with job offer']","['Client Relationship', 'Effective Communication', 'Email Marketing', 'English Proficiency (Spoken)', 'Lead Generation', 'Sales', 'Sales pitch']","['Certificate', 'Letter of recommendation', '5 days a week', 'Job offer']",Hiring since January 2021,71 opportunities posted,4,11 candidates hired,22 applicants,http://radarsoft.tech/
2452520,Business Development (Sales) Internship (Part time/Remote),10croreclub,"('Work from home', 'Work from home', 'Work from home', 'Work from home')",4 Months,"₹ 9,000 /month","['Internship', 'Internship with job offer']","['Effective Communication', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'MS-Excel', 'Negotiation & Problem-solving']","['Certificate', 'Letter of recommendation', 'Flexible work hours']",Hiring since April 2024,1 opportunity posted,2,,23 applicants,https://10croreclub.com/
2449632,Social Media Marketing Internship,Ankit Aggarwal,"('Delhi, Noida', 'Noida', 'Delhi', 'Ahmedabad, Chennai, Kolkata, Lucknow, Pune, Ranchi, Surat, Bangalore, Vadodara, Mumbai, Jaipur, Noida, Nagpur, Nashik, Keralapuram')",2 Months,"₹ 8,000 /month +  Incentives","['Internship with job offer', 'Internship with job offer', 'Internship with job offer']","['Adobe Photoshop', 'Content Writing', 'Instagram Marketing', 'Photography']","['Certificate', 'Informal dress code', 'Job offer']",Hiring since April 2024,1 opportunity posted,1,,4 applicants,http://almirotree.com
2453105,Digital Marketing Internship,Focus Digital,"('Ahmedabad', 'Ahmedabad', 'Ahmedabad', 'Ahmedabad')",4 Months,"₹ 4,000 /month",['Internship'],"['Creative Writing', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'Search Engine Optimization (SEO)', 'Social Media Marketing']","['Certificate', '5 days a week']",Hiring since January 2024,4 opportunities posted,2,,2 applicants,http://focu5.net
2453104,Law/Legal Internship,Kalpanaa Raj,"('Mumbai', 'Thane, Navi Mumbai, Mumbai, Vashi, Panvel', 'Mumbai')",6 Months,"₹ 5,000 /month","['Internship', 'Internship with job offer']","['Client Interaction', 'MS-Excel']","['Certificate', 'Letter of recommendation', 'Informal dress code', '5 days a week']",Hiring since October 2023,5 opportunities posted,2,,79 applicants,http://kanoonkonnect.com
2453101,Event Management Internship,StyleSpeak Magazine,"('Thane, Navi Mumbai, Mumbai', 'Chennai, Delhi, Indore, Kolkata, Lucknow, Pune, Bangalore, Mumbai, Jaipur', 'Mumbai', 'Mumbai')",2 Months,"₹ 10,000 /month",['Internship'],"['English Proficiency (Spoken)', 'English Proficiency (Written)', 'Event Management', 'MS-Excel', 'MS-Office', 'MS-PowerPoint', 'Operations', 'Sales']","['Certificate', '5 days a week']",Hiring since November 2021,42 opportunities posted,1,,78 applicants,https://www.stylespeak.com/
2453231,Content Development (English) Internship (Part time/Remote),Think Of It Foundation,"('Work from home', 'Work from home', 'Work from home', 'Work from home')",4 Months,"₹ 2,500-4,000 /month",['Internship'],"['Creative Writing', 'English Proficiency (Spoken)', 'English Proficiency (Written)']","['Certificate', 'Flexible work hours', '5 days a week']",Hiring since August 2020,1012 opportunities posted,5,62 candidates hired,39 applicants,
2452339,Chemistry & Life Sciences Internship,Mpower American Fuels LLC.,"('Pune, Mumbai, Vasai-Virar',)",6 Months,"₹ 2,500 /month",['Internship'],['Certificate'],['Certificate'],Hiring since March 2024,2 opportunities posted,5,,28 applicants,
2453092,Human Resources (HR) Internship (Remote),Rivan Solutions,"('Work from home', 'Work from home', 'Work from home', 'Work from home')",6 Months,"₹ 1,000 /month",['Internship'],"['English Proficiency (Spoken)', 'English Proficiency (Written)', 'Human Resource Information System (HRIS)', 'MS-Excel', 'MS-Office', 'MS-Word', 'Recruitment']","['Certificate', 'Flexible work hours']",Hiring since January 2021,115 opportunities posted,2,25 candidates hired,29 applicants,
2453090,Electronics Engineering Internship,Identium Tech Solutions,"('Delhi', 'Delhi, Greater Noida, Noida')",6 Months,"₹ 12,000 /month","['Internship with job offer', 'Internship with job offer']","['Internet of Things (IoT)', 'PCB Soldering', 'Project Management', 'Raspberry Pi']","['Certificate', 'Letter of recommendation', 'Job offer']",Hiring since April 2019,107 opportunities posted,4,1 candidate hired,81 applicants,https://identium.in
2452343,Event Management Internship (Part time),Shakuntala Poddar Welfare Foundation,"('Delhi', 'Faridabad, Ghaziabad, Gurgaon, Greater Noida, Noida, Delhi, West Patel Nagar, North, West, North West, Manesar, South, South West, North East, South East', 'Chennai, Delhi, Indore, Kolkata, Lucknow, Pune, Bangalore, Mumbai, Jaipur', 'Delhi')",2 Months,Unpaid,['Internship'],"['English Proficiency (Spoken)', 'English Proficiency (Written)', 'Event Management', 'Hindi Proficiency (Spoken)', 'Hindi Proficiency (Written)', 'MS-Office', 'MS-PowerPoint']","['Certificate', 'Letter of recommendation', '5 days a week']",Hiring since February 2022,57 opportunities posted,5,18 candidates hired,5 applicants,
2452498,Corporate Sales Internship (Part time/Remote),RMT Ecosteel,"('Work from home', 'Work from home', 'Work from home', 'Work from home')",1 Month,"₹ 2,500 /month +  Incentives",['Internship'],"['Certificate', 'Flexible work hours']","['Certificate', 'Flexible work hours']",Hiring since April 2024,1 opportunity posted,4,,7 applicants,
2449695,Sales Consultant Internship,Toyota Lakozy,"('Mumbai', 'Mumbai', 'Chennai, Bangalore, Hyderabad, Mumbai', 'Mumbai')",3 Months,"₹ 17,000 /month","['Internship', 'Internship with job offer']",['Sales'],"['Certificate', 'Free snacks & beverages']",Hiring since April 2024,1 opportunity posted,10,,12 applicants,
2452148,Content Writing Internship,Mister,"('Mumbai', 'Amritsar, Delhi, Gurgaon, Jabalpur, Kolkata, Lucknow, Patna, Pune, Udaipur, Bangalore, Mumbai, Jaipur, Noida, Bhopalgarh, Gwalior West', 'Amritsar, Chandigarh, Delhi, Guwahati, Gurgaon, Kolkata, Pune, Shillong, Udaipur, Bangalore, Mumbai, Jaipur, Noida, Goa Velha, Sikkim', 'Ahmedabad, Chennai, Kolkata, Lucknow, Pune, Ranchi, Surat, Bangalore, Vadodara, Mumbai, Jaipur, Noida, Nagpur, Nashik, Keralapuram')",2 Months,"₹ 5,000-7,000 /month",['Internship with job offer'],"['Blogging', 'Creative Writing', 'Digital Marketing', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'Search Engine Optimization (SEO)', 'Social Media Marketing']","['Certificate', 'Letter of recommendation', 'Flexible work hours', '5 days a week', 'Job offer']",Hiring since April 2024,1 opportunity posted,3,,23 applicants,
2452490,International Business Development Internship (Remote),Richard  L,"('Work from home', 'Work from home', 'Work from home', 'Work from home')",3 Months,"₹ 1,000 /month +  Incentives","['Internship', 'Internship with job offer']","['Digital Marketing', 'Email Marketing', 'English Proficiency (Spoken)', 'Instagram Marketing', 'Lead Generation', 'Social Media Marketing']","['Certificate', 'Letter of recommendation', 'Flexible work hours', '5 days a week']",Hiring since April 2024,1 opportunity posted,2,,4 applicants,
2452485,Digital Marketing Internship (Remote),Revasap Global,"('Work from home', 'Work from home', 'Work from home', 'Work from home')",3 Months,"₹ 2,000 /month +  Incentives",['Internship'],"['Creative Writing', 'Digital Marketing', 'LinkedIn Marketing', 'Search Engine Optimization (SEO)', 'Social Media Marketing']","['Certificate', 'Letter of recommendation', 'Flexible work hours', '5 days a week']",Hiring since April 2024,1 opportunity posted,8,,14 applicants,https://www.revasap.com/
2452471,Salesforce Internship,Aspri Spirits Private Limited,"('Mumbai', 'Ahmedabad, Chennai, Indore, Pune, Satna, Surat, Bangalore, Bhopal, Mumbai, Jaipur, Nagpur, Nashik, Bhopalgarh, Gwalior West', 'Chennai, Coimbatore, Delhi, Gurgaon, Kolkata, Patna, Pune, Ranchi, Udaipur, Bangalore, Mumbai, Jaipur, Noida, Nagpur, Goa Velha', 'Faridabad, Chennai, Dehradun, Delhi, Ghaziabad, Gurgaon, Kolkata, Patna, Pune, Surat, Udaipur, Bangalore, Hyderabad, Mumbai, Noida')",3 Months,"₹ 8,000 /month",['Internship'],['Salesforce'],"['Certificate', 'Letter of recommendation', 'Informal dress code']",Hiring since April 2024,1 opportunity posted,2,,30 applicants,https://www.asprispirits.com/
2453074,Accounting & Taxation Internship,Infotax Suvidha Private Limited,"('Patna', 'Delhi, Kota, Patna, Ranchi, Bhopal, Jaipur, Ludhiyana', 'Patna', 'Chennai, Delhi, Ghaziabad, Gurgaon, Indore, Lucknow, Patna, Pune, Udaipur, Bangalore, Hyderabad, Bhopal, Mumbai, Noida, Gwalior West')",6 Months,"₹ 5,000 /month","['Internship with job offer', 'Internship with job offer']","['Accounting', 'English Proficiency (Spoken)', 'MS-Office', 'Tally']","['Certificate', 'Letter of recommendation', 'Free snacks & beverages', 'Job offer']",Hiring since October 2017,66 opportunities posted,10,19 candidates hired,12 applicants,
2453072,Social Media Marketing Internship,Fiery Stage,"('Delhi, Mumbai, Assagao', 'Delhi', 'Ahmedabad, Chennai, Kolkata, Lucknow, Pune, Ranchi, Surat, Bangalore, Vadodara, Mumbai, Jaipur, Noida, Nagpur, Nashik, Keralapuram', 'Delhi')",2 Months,"₹ 2,500 /month","['Internship', 'Internship with job offer']","['Digital Marketing', 'English Proficiency (Written)', 'Instagram Marketing', 'Social Media Marketing']","['Certificate', 'Letter of recommendation', 'Flexible work hours', 'Informal dress code', '5 days a week']",Hiring since November 2023,2 opportunities posted,10,1 candidate hired,12 applicants,
2452470,Market Research Internship,SDG Developers,"('Hyderabad', 'Hyderabad', 'Hyderabad', 'Hyderabad')",2 Months,"₹ 8,000-10,000 /month",['Internship'],"['Business Research', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'Marketing', 'MS-Excel', 'MS-Office', 'MS-PowerPoint', 'MS-Word', 'Sales']","['Certificate', 'Letter of recommendation']",Hiring since April 2024,1 opportunity posted,4,,71 applicants,http://sdg.in
2453070,Social Media Marketing Internship,Eprotecc Private Limited,"('Delhi, Gurgaon', 'Delhi', 'Gurgaon', 'Delhi')",6 Months,"₹ 25,000 /month","['Internship with job offer', 'Internship with job offer', 'Internship with job offer']","['Digital Marketing', 'Instagram Marketing', 'Social Media Marketing']","['Certificate', 'Flexible work hours', 'Informal dress code', 'Job offer']",Hiring since January 2022,10 opportunities posted,1,1 candidate hired,51 applicants,
2452352,Human Resources (HR) Internship,Mekyek Global Services,"('Delhi, Kolkata, Pune', 'Mumbai', 'Pune', 'Delhi, Gurgaon, Sohna')",6 Months,"₹ 4,000-6,000 /month",['Internship'],"['English Proficiency (Spoken)', 'English Proficiency (Written)', 'MS-Excel']","['Certificate', 'Letter of recommendation']",Hiring since July 2023,5 opportunities posted,15,,35 applicants,http://mekyek.com
2453068,E-commerce Executive Internship,Techneer Ventures Private Limited,"('Indore', 'Indore', 'Indore, Pithampur', 'Indore, Pithampur')",2 Months,"₹ 4,000 /month","['Internship', 'Internship with job offer']","['English Proficiency (Written)', 'MS-Excel']","['Certificate', 'Letter of recommendation', 'Informal dress code', 'Free snacks & beverages']",Hiring since July 2020,83 opportunities posted,10,6 candidates hired,7 applicants,
2452469,Corporate Engagement Internship,GOQii Technologies,"('Mumbai', 'Mumbai', 'Mumbai', 'Mumbai')",6 Months,"₹ 10,000 /month",['Internship with job offer'],"['Client Relationship', 'Marketing', 'MS-Office', 'Time Management']","['Certificate', 'Letter of recommendation', 'Informal dress code', '5 days a week', 'Free snacks & beverages', 'Job offer']",Hiring since April 2024,1 opportunity posted,2,,17 applicants,http://www.goqii.com
2452357,Brand Partnership Internship,Foundit India,"('Noida', 'Noida', 'Noida', 'Noida')",3 Months,"₹ 12,000 /month","['Internship', 'Internship with job offer', 'Internship with job offer', 'Internship with job offer']","['Content Writing', 'Effective Communication', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'MS-Excel', 'MS-Office', 'Social Media Marketing', 'Time Management']","['Certificate', 'Letter of recommendation', 'Informal dress code', '5 days a week']",Hiring since January 2023,18 opportunities posted,2,1 candidate hired,57 applicants,http://www.foundit.in/
2452119,Talent Acquisition Internship,Hero Vired,"('Delhi', 'Mumbai', 'Delhi', 'Delhi, Pune, Bangalore, Mumbai, Nagpur')",3 Months,"₹ 15,000 /month","['Internship', 'Internship with job offer', 'Internship with job offer']","['English Proficiency (Spoken)', 'English Proficiency (Written)', 'Google Workspace', 'MS-Excel', 'Recruitment']","['Certificate', '5 days a week']",Hiring since April 2024,1 opportunity posted,2,,115 applicants,
2452457,Telecalling Internship,Tangent Ideas And Technology,"('Delhi', 'Ahmedabad, Aurangabad, Delhi, Gurgaon, Indore, Lucknow, Pune, Surat, Ahmednagar, Vadodara, Bhopal, Mumbai, Baramati, Nagpur, Nashik', 'Chennai, Delhi, Ghaziabad, Gurgaon, Indore, Lucknow, Patna, Pune, Udaipur, Bangalore, Hyderabad, Bhopal, Mumbai, Noida, Gwalior West', 'Chennai, Delhi, Ghaziabad, Gurgaon, Kolkata, Patna, Pune, Ranchi, Bangalore, Hyderabad, Bhopal, Mumbai, Noida, Nagpur, Nashik')",1 Month,"₹ 5,000 /month",['Internship'],"['Effective Communication', 'English Proficiency (Spoken)', 'Hindi Proficiency (Spoken)', 'MS-Excel']","['Certificate', '5 days a week']",Hiring since April 2024,1 opportunity posted,1,,7 applicants,http://tangent-iat.com
2451904,2d Gaming Animation And Video Editor Internship (Remote),Tamasha,"('Work from home', 'Work from home', 'Work from home', 'Work from home')",3 Months,"₹ 10,000 /month",['Internship with job offer'],"['Certificate', 'Letter of recommendation', 'Flexible work hours', '5 days a week', 'Job offer']","['Certificate', 'Letter of recommendation', 'Flexible work hours', '5 days a week', 'Job offer']",Hiring since August 2021,46 opportunities posted,1,14 candidates hired,87 applicants,http://tamasha.live/
2452367,Pharmaceutical Internship,Mpower Energy Company Private Limited,"('Pune, Mumbai, Vasai-Virar',)",6 Months,"₹ 2,500 /month",['Internship'],['Certificate'],['Certificate'],Hiring since October 2021,93 opportunities posted,6,36 candidates hired,48 applicants,
2452450,Telecalling Internship,RupeeZone,"('Chennai', 'Chennai', 'Chennai', 'Chennai')",6 Months,"₹ 12,000 /month","['Internship', 'Internship with job offer']","['Effective Communication', 'English Proficiency (Spoken)', 'Tamil Proficiency (Spoken)']","['Certificate', 'Free snacks & beverages']",Hiring since April 2024,1 opportunity posted,15,,4 applicants,http://www.rupeezone.in
2452221,HR And Marketing Internship,SynesisTech,"('Kolkata', 'Ahmedabad, Indore, Jamshedpur, Kolkata, Pune, Ranchi, Shimla, Shillong, Udaipur, Hyderabad, Bhopal, Mumbai, Nagpur, Nashik, Gwalior West', 'Chennai, Delhi, Ghaziabad, Gurgaon, Kolkata, Patna, Pune, Ranchi, Bangalore, Hyderabad, Bhopal, Mumbai, Noida, Nagpur, Nashik', 'Kolkata')",3 Months,"₹ 3,000 /month",['Internship with job offer'],"['Digital Marketing', 'LinkedIn Marketing', 'Recruitment', 'Social Media Marketing']","['Certificate', 'Letter of recommendation', 'Informal dress code', '5 days a week', 'Free snacks & beverages', 'Job offer']",Hiring since July 2023,4 opportunities posted,2,,19 applicants,https://www.synesistech.org/
2452444,Travel Consultant Internship,Travel Gypsy Pvt. Ltd.,"('Delhi', 'Delhi, Pune, Bangalore, Mumbai, Nagpur', 'Delhi, Gurgaon', 'Delhi, Ghaziabad')",6 Months,"₹ 6,000 /month","['Internship', 'Internship with job offer', 'Internship with job offer', 'Internship with job offer']","['Certificate', 'Letter of recommendation']","['Certificate', 'Letter of recommendation']",Hiring since April 2024,1 opportunity posted,1,,7 applicants,https://travel-gypsy.com
